Unnamed: 0,tag,content,counts,link_next,link_prev,label,domain
137,html body text table tr td table tr td table tr td p  ,其次要明确特许权项目的品种。项目品种的确定主要是两条：第一，区分T（Transfer）结尾还是O（Own）结尾，也就是规范项目的产权关系。T结尾表示特许期满，项目无偿移交政府；O结尾表示民间资本拥有项目产权。第二，区分B（Build）打头还是T（Transfer）打头，B打头表明新的基础设施项目由民间资本投资建造，T打头表明政府资本从现有基础设施项目暂时或永久退出。,627,1,1,1,cleaneval
138,html body text table tr td table tr td table tr td p  ,前述韩国的制度只强调民间准入不强调政府退出，所以规定的三个品种都是B打头：BTO、BOT、BOO。从国内基础设施吸引民间资本已经取得的进展来看，地方政府在特许权法规中可以而且应该尽量放宽品种限制。,630,1,1,1,cleaneval
139,html body text table tr td table tr td table tr td p  ,另外，要明确立项和管理程序。民间投资城市基础设施项目，不仅涉及到投资体制从立项到竣工的全部程序，而且涉及到城市政府各职能部门的公共管理，还要涉及到与有关领域中政府公司的利害冲突。这样一个错综复杂的关系，如果不能给出一个高度程式化、制度化的路线图，一来会导致民间资本不得其门而入，二来会导致政府难以协调各部门的动作，三来如果勉强立项的话，将会造成许许多多的后遗症。因此，必须在特许权经营法规中明确立项及管理的程序。,633,1,1,1,cleaneval
140,html body text table tr td table tr td table tr td p  ,为了消除行政审批制度的弊端，可以采取充分授权、权责统一的方式设立专职政府机构，使它能够全权代表政府实施特许权经营法规，包括完成特许权协议的商务谈判。前述韩国制度中的私人投资项目委员会、私人投资中心，PPP制度中的,636,1,1,1,cleaneval
141,html body text table tr td table tr td table tr td p a  ,财政部,638,1,1,1,cleaneval
142,html body text table tr td table tr td table tr td p  ,特别工作组、英国合伙企业，都可以作为参照。,639,1,1,1,cleaneval
143,html body text table tr td table tr td table tr td p  ,最后还在明确政府的承诺和风险分担原则。在特许权经营中，政府不仅要批准特许权项目，与项目公司签订特许权协议，还要提供部分资源、信誉、履约方面的支持等。所有这些支持就构成了政府的承诺，其具体内容需要在特许权协议中条款化，其原则性立场则应该在特许权法规中申明。例如对于交通项目来说，政府在多长期限内不批准有可能导致运量分流的其他项目，就是一项非常重要的承诺。对民间投资的英法海底隧道，英法政府的唯一承诺是33年内不再批准第二条海底隧道。,642,1,1,1,cleaneval
144,html body text table tr td table tr td table tr td p  ,政府不予承诺的事项也应该在特许权法规中列出，这部分内容往往是众多经验教训的总结，也是政府方面在商务谈判中普遍性的原则立场。例如，不承诺固定回报，就是中央早已明确的一条原则。,645,1,1,1,cleaneval
145,html body text table tr td table tr td table tr td p  ,对于特许权项目的风险分担，国际上通行的原则是“凡因政府引起的风险应由政府承担，此外概不负责。”英法海底隧道公司2003年出现13亿英镑的净亏损，到2004年2月负债已累计达64亿英镑，当公司向政府求助时，英法政府都让它去自食自力。英国交通部的一位发言人说：“无论最后将出台什么政策，政府都不会把一分钱投给隧道公司。即使我们愿意，《法英坎特伯雷条约》和法律也不允许我们这么做！”,648,1,1,1,cleaneval
146,html body text table tr td table tr td table tr td p  ,具体到城市基础设施的特许权法规，应该明确区分出三类风险：一是政府无从负责的市场风险，二是因政府因素引起的风险，三是不可抗力（自然力、上级政府因素等）。在此基础上才能分门别类规定风险分担原则。,651,1,1,1,cleaneval
147,html body text table tr td table tr td table tr td p strong  ,民间投资城市基础设施障碍在哪里,655,1,1,1,cleaneval
148,html body text table tr td table tr td table tr td p  ,坚冰已经打破，航道已经开通，民间投资城市基础设施正在全国范围内形成潮流。但是另一方面，除了特许权经营制度尚待建立和完善之外，不少城市还存在着观念障碍及行政障碍，如果细加分析的话，所有这些障碍无不来自垄断的惯性。,658,1,1,1,cleaneval
149,html body text table tr td table tr td table tr td p strong  ,隐性壁垒,662,1,1,1,cleaneval
150,html body text table tr td table tr td table tr td p  ,就民间资本投资城市基础设施而言，已经不存在来自中,665,1,1,1,cleaneval
151,html body text table tr td table tr td table tr td p a  ,央行,667,1,1,1,cleaneval
152,html body text table tr td table tr td table tr td p  ,政的市场准入障碍。最近推出的投资审批制度改革措施中，仍然需要由中央审批部门“核准”的城建项目包括新建机场、燃煤热电厂、城市快速轨道交通、大型主题公园等，针对的都是项目类型而不是资本类型。,668,1,1,1,cleaneval
153,html body text table tr td table tr td table tr td p  ,城市基础设施市场化的操作层面完全在地方政府。基础服务对民间资本开放的范围、顺序、路径等，都应该在地方政府的统筹规划之下有序推进。不可能强求所有城市按同一模式接纳民间资本，浙江、上海、成都的差异就说明了这一点。即使是高度市场化的台湾，2002年也为旧高速公路是否可以标租民间、新高速公路是否可以由民间BOT，展开了一场从官方到学术界的大辩论。,671,1,1,1,cleaneval
154,html body text table tr td table tr td table tr td p  ,以上情况说明，显性壁垒已不构成民间资本进入的障碍。何况民间资本具有很高的流动性，没有必要盯住某个对内开放不积极的城市再三要求准入，有足够的其他城市可供选择。但是另一方面，很多地方的众多案例反映出，尽管市委、市政府的主要领导层与民间投资者能够取得共识，却迟迟难以把双方意愿落实到具体项目上。这一问题之所以产生，在于民间资本的市场准入存在隐性壁垒，主要就是利益集团从中梗阻。,674,1,1,1,cleaneval
155,html body text table tr td table tr td table tr td p  ,许多基础服务行业由于长期的政府垄断，已经形成利益集团，口头上“欢迎”民间资本介入，背地里却合力抵制。在一些行业里，从设计、施工到经营、管理等，都是行业管理部门自己的事业单位或公司，表面上脱钩了，实际上有着千丝万缕的利益联系，形成“一条龙垄断”。如果民间资本进入这些行业，势必打破原有的利益格局。垄断部门不愿把原来属于自己的“肥肉”拱手让于他人，所以会制造梗阻。,677,1,1,1,cleaneval
156,html body text table tr td table tr td table tr td p  ,任何地方民间投资的兴起，受到竞争威胁的首先是当地基础设施领域的政府企事业单位。民间投资的效率要高于政府投资，这是普遍性的公理，竞争的结果不问可知。,680,1,1,1,cleaneval
157,html body text table tr td table tr td table tr td p  ,2000年，武汉市新洲区要扩建日产5万吨水的水厂和管网，因外商要价过高而转向民间资本。民营的海达公司与区政府的谈判几近成功，但是因为要控股原来的水厂，一些干部职工提出了质疑，最终迫使海达公司放弃了投资。这一案例具有典型意义。地方政府常常会遇到的这类选择，其实质是要改革、发展还是要维持现状。是让老百姓得到更多、更好的基础服务呢，还是让垄断部门和企业能够更安稳地吃大锅饭？矛盾的取舍不像表面看起来那么简单，事实上往往是以前者服从于后者而告终。,683,1,1,1,cleaneval
158,html body text table tr td table tr td table tr td p strong  ,盈利判断不足,687,1,1,1,cleaneval
159,html body text table tr td table tr td table tr td p  ,当城市基础服务完全由政府提供时，具体服务部门可分为两大类：一是政府公司（即国有企业），二是事业单位。这两类机构间最根本的差别，在于所提供的服务是否能够盈利。,690,1,1,1,cleaneval
160,html body text table tr td table tr td table tr td p  ,城市基础设施向民间资本开放，也就是投资项目的商业化运作，其前提仍然是项目的盈利性，只有能够盈利的项目才有希望推向市场。对于不能盈利的项目，如果不提供其他补助，只好继续由政府来操办。,693,1,1,1,cleaneval
161,html body text table tr td table tr td table tr td p  ,基础设施项目是否能够盈利，取决于有多少有实际支付能力的需求，所以不同地区会有不同的情况，越是富裕地区越有可能把基础设施项目纳入商业化运作。各发达国家政府长期以来不断把各种被认为具有“天然垄断性”的基础设施建设推向市场，我国民间投资的基础设施项目较多地集中在东南沿海地区，都说明了这一点。但是就目前的普遍情况而言，仍然有很多城市基础设施是无法获得投资回报的，这恰恰显示出基础设施所特有的公益性质。,696,1,1,1,cleaneval
162,html body text table tr td table tr td table tr td p  ,明明是无法盈利的项目，如果偏要推介给民间资本，只会丧失地方政府的信誉。有些城市虽然全部放开市场准入，但是并没有对具体项目的盈利性和投资回报率作认真测算分析，招商工作难免失败。,699,1,1,1,cleaneval
163,html body text table tr td table tr td table tr td p strong  ,亟需加强监管,703,1,1,1,cleaneval
164,html body text table tr td table tr td table tr td p  ,2004年6月，世界银行发布的报告《改革基础设施：私有化、监管和竞争》提出，“有效的监管”是正确实行基础设施改革的最关键的促进条件。监管可以为维护投资者和消费者两方面的利益提供可信的承诺，对于吸引长期私人资本以满足对充足可靠的基础设施服务的需求是十分重要的。监管薄弱是造成发展中国家基础设施改革和私有化失败的主要原因。在有些国家，私有化是在没有机构保障的情况下进行的，而且是以普遍认为不合法的方式进行的。在许多发展中国家，私有化的可信度很低，在阿根廷和秘鲁的调查发现不赞成的比例超过80％。这种对公用事业私有化的不满意不是由于他们的所有制结构，而是由于负责监管公用事业的机构比较薄弱。报告指出，具体地说，监管机构必须免于政治影响，他们的决策必须接受司法部门或另一个非政治性主体的监督。监管程序必须鼓励竞争，必须是开放的、透明的，而且是在开展私有化之前就设计好的。,706,1,1,1,cleaneval
165,html body text table tr td table tr td table tr td p  ,国内基础设施民营化过程中反映出来的许多矛盾，与世界银行这份报告提出的问题有共通之处。地方政府要想长期稳定地吸引民间资本投资基础服务，就必须通过特许权经营制度来建立有效的监管。,709,1,1,1,cleaneval
166,html body text table tr td table tr td table tr td p  ,首先价格的确定与调整应走向制度化、透明化。城市基础设施的特许权经营，涉及到地方政府、民间资本、市民公众这三个主体。资本希望得到满意的回报，公众一是希望得到优质服务、二是希望付费低廉；这两种不同的价值期望，汇聚在基础设施产出服务价格这个焦点上。产出服务价格是最敏感的因素。这不仅是指价格与项目盈利性密切相连，价格变动会极大地影响投资回报率，而且是指价格变动会产生较大的社会反响，所以必须施行规制。,712,1,1,1,cleaneval
167,html body text table tr td table tr td table tr td p  ,对于民间投资基础设施的产出价格，由于出资人发生了变化，政府的规制方式也必须调整。为了协调投资者和消费者双方的利益，政府不但需要格外关注基础服务的价位高低，而且需要使价格的确定与调整制度化、透明化。,715,1,1,1,cleaneval
168,html body text table tr td table tr td table tr td p  ,其次要寓监管、调控于合同之中。建设部的《市政公用事业特许经营管理办法》中，规定主管部门的责任之一是“提出价格调整意见”。《北京市城市基础设施特许经营办法》里则规定，服务价格的调整“依照价格法的规定执行”。这两种提法都赋予政府以价格调整的权力，都是沿袭了政府垄断基础服务时的做法，也都是行不通的。实际上在特许权经营期内，民营基础设施服务价格的确定和调整应该只受特许权经营协议的制约；同时，政府作为协议的签约方之一，不应该有单方面更改合同的权力。,718,1,1,1,cleaneval
169,html body text table tr td table tr td table tr td p  ,通过特许权经营协议确认价格和价格调整方式，对民间投资者来说是得到一个可以预见的政策环境，避免承担政策风险；对政府来说则是寓监管、调控于合同之中，改变传统的不受任何制约的“宏观调控”模式。,721,1,1,1,cleaneval
170,html body text table tr td table tr td table tr td p  ,城市基础设施的服务价格本来就控制在城市政府手中，政府完全可以在特许权经营协议里以价格规制的方式降低投资回报、压缩投资者的盈利空间，从而使市民们享受较低价格的基础服务。,724,1,1,1,cleaneval
171,html body text table tr td table tr td table tr td p strong  ,政府信用不高,728,1,1,1,cleaneval
172,html body text table tr td table tr td table tr td p  ,城市基础设施有着与一般商品市场完全不同的风险特性，民间投资者必须注意规避风险。另一方面，地方政府应该认真改善投资软环境，特别是认真树立诚信的形象，绝不能以欺骗的手段对待民间资本。从许多案例反映的情况来看，政府的信用风险要大大高于市场风险。,731,1,1,1,cleaneval
173,html body text table tr td table tr td table tr td p  ,首先表现为政府缺乏信用观念仍然是较普遍的现象。缺乏信用而且缺乏信用观念，这在我国已经成为社会通病，病根出自国资、国企、政府。基础设施吸引民间投资的基本方式是特许权经营，它建立在一揽子合同、契约之上。政府缺乏信用观念，自然也就缺乏合同观念。,734,1,1,1,cleaneval
174,html body text table tr td table tr td table tr td p  ,以城市水务为例，多年前即进入中国的国际水务巨头中，英国泰晤士水务、法国苏伊士昂帝欧水务、英国安格利安水务、中国香港国泰国际等，近来已纷纷退出中国市场。他们经历了太多的失败案例，没有料到政府可以不把合同当回事，长春汇津污水处理公司（泰晤士水务麾下）仅是其中的一例而已。,737,1,1,1,cleaneval
175,html body text table tr td table tr td table tr td p  ,境外资本享受到的国民待遇一般比国内民间资本要高。对待外商尚且如此，政府与国内民间资本之间就更无契约可言，有时简直是以“招之即来，挥之即去”的态度行事，有许多地方甚至严重到“开门招商，关门打狗”的地步。这方面的案例可以说是无日无之，完全不必列举了。,740,1,1,1,cleaneval
176,html body text table tr td table tr td table tr td p  ,政府和政府资本缺乏信用，起因于政府的行为不受任何约束，因此很难解决。它是市场失序的最深层次、最本质的根由。民间资本投向城市基础设施，投资阶段好说，收取回报阶段难免要出问题。如果要实现大面积、常规化的商业运作，首先就要求各个城市政府必须有诚信，这是投资软环境最重要的一条。,743,1,1,1,cleaneval
177,html body text table tr td table tr td table tr td p  ,另外，民间资本本身要有风险规避意识。为实现投资收益，民间资本的动作可以归纳为三部曲：第一，认真测算投资回报率（测算结果未必与政府所测结果一致），认真分析构成投资回报的所有投入、产出要素；第二，把分析与测算的结果反馈到与政府的谈判中去，积极争取在特许权经营协议里达成合理而又有利的条款；第三，特许权协议签订后，通过加强管理来降低建设期投资及经营期成本，力求获得更高的回报率。,746,1,1,1,cleaneval
178,html body text table tr td table tr td table tr td p  ,由于所有者绝不缺位，因此民间资本在这些问题上不会像政府资本那样草率。但是另一方面，相当多的民间投资者是在其他行业获得资本积累之后初涉城市基础领域，难免缺少知识积累和管理积累，所以应该注意吸取先行者的经验教训。其中，“尽量分散风险”是商务谈判中的一个关键问题。,749,1,1,1,cleaneval
179,html body text table tr td table tr td table tr td p  ,首先，要尽量识别风险因素。造价提高、工期延误、产出服务价格下调、投入品价格上调、接手国有企业时的或有债务（曾为其他企业提供过担保等）及隐性债务（退休、下岗职工等）等等，这些风险都将会使投资回报落空，不能不慎重识别。此外还需要注意项目的融资风险。融资风险是指项目筹措了债务资金之后，因各种与融资有关的经济因素及财务因素的恶化导致债务增加，它会使项目和投资者都蒙受损失，因此要对项目的融资风险进行识别、评价，并提出防范措施。主要的融资风险是利率风险、汇率风险、融资财务风险。,752,1,1,1,cleaneval
180,html body text table tr td table tr td table tr td p  ,其次，要利用长期供销合同来分散风险。合同被外商视为圣经，外商参与项目前期工作的最重要的人员，就是负责合同起草的律师和经济师。而在国内一些政府部门眼里，合同没那么神圣，必要时可以单方面推翻，与国内民间资本签订的合同更是难能对政府具有约束力。但是随着民营经济的不断发展，有信用观念的地方政府总是会逐渐多起来的；换个角度看，如果合同不能得到信守和保护，民间资本还有其他更好的法律保护手段吗？,755,1,1,1,cleaneval
181,html body text table tr td table tr td table tr td p strong  ,民间投资城市基础设施情况调查,759,1,1,1,cleaneval
182,html body text table tr td table tr td table tr td p  ,“十五”以来，从政治层面到经济层面，都为民营经济和民间资本提供了越来越宽松的宏观环境。寸草报春晖，无论东部地区还是中西部地区，民间投资城市基础服务已经形成潮流，而且有日益汹涌之势。,762,1,1,1,cleaneval
183,html body text table tr td table tr td table tr td p strong  ,有限政府的作为：浙江以民间资本为主,766,1,1,1,cleaneval
184,html body text table tr td table tr td table tr td p  ,浙江省发挥民间投资优势，走出了一条主要通过市场机制建设城市的路子，走在全国前列。在政府投入较少的情况下，一座座现代化的城市、一个个崭新的小城镇在崛起。在这样一个雄浑的背景之下，2003年在慈溪奠基的杭州湾跨海大桥成为一个标志性的建筑；它不仅是世界上最长（全长36公里）的跨海大桥，也不仅是国内投资最高（118亿元）的大桥，而且是第一个由民间资本控股的国家重点工程。,769,1,1,1,cleaneval
185,html body text table tr td table tr td table tr td p strong  ,浙江省为民间投资基础服务提供了很多教益。,773,1,1,1,cleaneval
186,html body text table tr td table tr td table tr td p strong  ,1、从工业推动、商贸带动到产业化投资,777,1,1,1,cleaneval
187,html body text table tr td table tr td table tr td p  ,浙江省依靠农民走农村工业化的道路，也同时推动了很多小城镇的兴起，中国第一座农民城市——苍南龙港镇的脱颖而出，就是一个很好的例证。这个小渔村在十几年的时间里，一方面发展出一大批民营工业企业，另一方面依靠民间投入建起了15万人的新城。,780,1,1,1,cleaneval
188,html body text table tr td table tr td table tr td p  ,浙江民间投资通过商贸带动城市化，在全国具有典型性。义乌、柯桥等城镇的迅速扩展，都是与当地集贸市场规模日益扩大，组织形式、交易手段、市场功能日益创新，从量的扩张到质的提高是分不开的。,783,1,1,1,cleaneval
189,html body text table tr td table tr td table tr td p  ,无论工业推动还是商贸带动，民间投资基础领域还只能算作是初级形态，是农民和民营企业为了解决自身需求而进行的必然的、被动的投资活动。待到民间资本壮大到一定程度，就出现了规模化、专业化、产业化地投资于城市基础设施的高级形态，不管其初衷是出于资本增值目的还是出于广告效应、公益光彩等其他考虑，总之已经进入到自由的、主动的投资阶段。,786,1,1,1,cleaneval
190,html body text table tr td table tr td table tr td p  ,浙江省有堪称雄厚的民间资本，浙江人有“宁为鸡头不为牛后”的老板心态和不局限一隅的宽阔目光。只要假以时日，以创业精神造就了欧洲新一代华侨的浙江人，将会在全国的城市建设中大放异彩。事实上，东阳的广厦集团就以“造城运动”为己任，从单一的土建承包向市政、水电、路桥发展，向医疗、旅游、教育领域进军，不仅正在“造”余杭的天都城（占地6579亩），而且还西进重庆“造”广厦城（占地1050亩）。,789,1,1,1,cleaneval
191,html body text table tr td table tr td table tr td p strong  ,2、政府主导，市场运作,793,1,1,1,cleaneval
192,html body text table tr td table tr td table tr td p  ,浙江省因势利导，提出“政府主导，市场运作”的方针，一方面放宽准入限制，另一方面为民间资本投入基础设施产业创造了较为宽松的体制和政策环境。不要小看了这个八字方针，各级政府中有许多就是删掉了中间那个逗号，结果政府与民间资本的关系面目全非，变成了“政府圈钱，为我所用”。,796,1,1,1,cleaneval
193,html body text table tr td table tr td table tr td p  ,政府依循市场经济规则去主导，一是表现为政府资金搭台，民间资本唱戏。政府不是不出钱，而是相信民间投资的效率效益更高，因此把工程项目交给民间资本去运作。以杭州湾跨海大桥为例，宁波交通投资公司等几家政府的企业占股49.74％，宋城集团等17家民营企业占股50.26％，政府真的再也出不起0.5个百分点的资本金了吗？显然不是，而是希望以民间资本为主唱好这台大戏。宁波交通投资公司在甬金高速公路宁波段2.3亿美元的总投资中，以10％的股份吸引其他90％资金入股；在宁波绕城高速公路36亿元总投资中，以20％的股份引入其他80％股份。正因为政府在城建投资中早就形成了这样的模式，所以在国家级的大型工程上也没有更多争议。,799,1,1,1,cleaneval
194,html body text table tr td table tr td table tr td p  ,二是表现为政府为政策变更付费，信守对民间资本的承诺。例如，宁波市的大——西坞高速公路是政府与民间共同投资，为了充分发挥北仑港的作用，政府决定减免集装箱在大西高速的通行费，但是民营投资方则提出没有理由为政府行为买单；市政府认为民营投资方的意见充分合理，决定自己掏钱为减免的通行费付账，第一年掏了800万元，第二年还将掏出1000万元。政府遵守信用，避免因政策变更而导致民间资本受损，这在转轨时期的中国是极为难得的。,802,1,1,1,cleaneval
195,html body text table tr td table tr td table tr td p strong  ,强势政府的作为：上海民间资本的后发之势,806,1,1,1,cleaneval
196,html body text table tr td table tr td table tr td p  ,同样是东部沿海地区，由于体制背景不同，上海市对民间投资基础设施采取的基本方针与浙江省迥异。浙江许多城市更接近于有限政府，基础服务中的政府资本原本就薄弱，因而鼓励以民间资本为主进行城建投资。上海是强势政府，国资国企实力雄厚，因而基础投资以政府资本为主力，以民间资本为偏师。民间资本的投资在浙江多以Ｂ（Build）打头，在上海则多以Ｔ（Transfer）打头。,809,1,1,1,cleaneval
197,html body text table tr td table tr td table tr td p  ,上海市的城建投融资演进大致走过三个阶段：第一步是以建立举债机制为重点，扩大政府投资规模；第二步是以土地批租为重点，挖掘资源性资金；第三步是以资产运作为重点，扩大社会融资。以TOT方式向民间资本（含外资）出让已建成的基础设施的经营权，发端于第二步和第三步之间。,812,1,1,1,cleaneval
198,html body text table tr td table tr td table tr td p  ,1994年初，由作为城建资金筹措主体的上海城投出面，将延安东路隧道50％的股权转让给了中信泰富，这是TOT的首次实施。至2002年，上海有偿转让经营权的城市基础设施，包括8条高速公路、4条越江隧道、市内高架路、三座黄浦江桥、大场水厂等。转让的对象，不管是国外的战略投资者还是香港上市的红筹公司，都是境外资本。,815,1,1,1,cleaneval
199,html body text table tr td table tr td table tr td p  ,2002年3月，上海市把沪杭高速公路上海段99.35％的股权以32.07亿元人民币全部转让给福禧公司，这是对国内民间资本的首次转让。通过此次转让，福禧公司享有30年的运营权，包括加油站、服务区、广告和通行费及边际延伸收益的经营权，并负责4车道改6车道的扩建工程。,818,1,1,1,cleaneval
200,html body text table tr td table tr td table tr td p  ,2000年，上海开始对一些重大的基础设施项目实行社会公开招标，新一桥三隧中的外环线隧道和复兴路隧道被民营企业爱建信揽得，这是民间资本首次以B打头进入基础设施建设。由于浦江桥隧不可收费，政府为吸引民间投资者进场，每年将为他们提供投资总额9.8％左右的固定补贴。2002年，中国最大规模的污水处理厂——日处理量170万吨的上海竹园第一污水处理厂，经过公开竞标后由民间资本为主的友联联合体夺标。,821,1,1,1,cleaneval
201,html body text table tr td table tr td table tr td p strong  ,中西部地区：成都市以改革开放促民间投资,825,1,1,1,cleaneval
202,html body text table tr td table tr td table tr td p  ,中西部地区的城市，一般来说政府的资本、资源不像上海市那样财雄势厚，民营经济的发展又不像浙江那样蔚为规模；要想使城市基础服务更上一层楼，唯有坚定不移地走改革开放之路。改革，就是要以制度建设夯实市场经济的基础；开放，就是要向城市内外（而不仅仅是国外）的所有资本畅开怀抱。成都市的改革开放意识和措施，可以作为中西部地区的借鉴。,828,1,1,1,cleaneval
203,html body text table tr td table tr td table tr td p  ,从1978年到2000年，成都市民间投资年均增速为42％，远高于政府投资22.1％的年均增速；其差幅19.9个百分点，也远高于全国平均约10个百分点的差幅。市政府并没有在这些业绩之前止步，而是继续推进改革开放。2001年，成都市出台了加快投资体制改革的决定及其他13个配套文件；其中，对民间投资放弃审批制、采取备案制，在全国是第一家，杭州、南昌等城市尾随其后。2002年，成都市以西部地区领先的态势，出台了《关于促进和引导民间投资的若干意见》，内中不乏创新性的规定。,831,1,1,1,cleaneval
204,html body text table tr td table tr td table tr td p  ,改革的土壤上，必然结出丰硕的发展之果。在政府的主导下，民间资本以成都的基础设施建设为舞台，贡献出两项具有普遍意义的创举，一是民营资本BOT邛崃新城，二是用户驻地网建设的泰龙模式。,834,1,1,1,cleaneval
205,html body text table tr td table tr td table tr td p strong  ,1、民营资本BOT邛崃新城,838,1,1,1,cleaneval
206,html body text table tr td table tr td table tr td p  ,邛崃市是成都市所辖县级市，12万人口拥挤在不到8平方公里的城区内，城市破落陈旧。穷则思变。为了修建新城，经过两年的调研、酝酿、构思，市委市政府作出大胆的革命性的决策：把新城整体交给企业来建设经营，运用BOT方式进行整个城市系统的工程建设。2002年1月，邛崃市政府与民营的四川瑞云集团签订了《邛崃城市新区开发建设项目协议书》，议定：政府提供政策、土地等资源，承担相关政策和法律风险，充当项目的发起人和终极产权所有者；企业享有城市50年的建设经营权，是项目的实施者和经营者，承担工程、经营、开发、市场收益等相关商业风险；双方享有平等的法律地位，共同建设一个集行政商务、金融商贸、文化体育、生态人居等功能于一体的10平方公里现代化城市新区。,841,1,1,1,cleaneval
207,html body text table tr td table tr td table tr td p  ,邛崃新城BOT项目得到四川省的支持，并被列入四川省2003年重点项目。,844,1,1,1,cleaneval
208,html body text table tr td table tr td table tr td p strong  ,2、泰龙模式解决“最后一公里”,848,1,1,1,cleaneval
209,html body text table tr td table tr td table tr td p  ,从用户驻地业务集中点到用户终端之间，电话、宽带的传输及线路等相关设施，称为用户驻地网；在国外，这是普及宽带、打造信息高速公路的难题（涉及面广、投资大），所以称为“最后一公里”。,851,1,1,1,cleaneval
210,html body text table tr td table tr td table tr td p  ,任何类型的网络供给商都有形成自然垄断的条件。以往，所有的市话、宽带运营商都是采用“跑马圈地”的经营模式：某个运营商在一个小区或一栋楼宇中投资敷设电话线（用户线），通达每个单元或房间，并利用自己的线路提供业务。其他运营商因重复布线成本高、用户不愿重新挖沟打眼等原因，不可能展开竞争，这就形成了跑马圈地者的自然垄断。,854,1,1,1,cleaneval
211,html body text table tr td table tr td table tr td p  ,成都泰龙通信信息网络有限公司是一个只有几十人的民营小企业，2001年获得宽带用户驻地网的经营许可之后，与成都的新建小区“蜀都花园”合作，开创出用户驻地网建设的泰龙模式：小区的开发商把用户线委托给泰龙公司出资建设并维护；各运营商的网络通过中继线与泰龙的用户驻地网互联，并委托泰龙公司为他们代理发展用户、上门收费等业务。住户选择哪个运营商，泰龙公司就负责把他接到那个网络。用户每个月按照自己选择的运营商的话单交费，如果对原来的运营商不满意，还可以通过泰龙公司换成其他运营商。,857,1,1,1,cleaneval
212,html body text table tr td table tr td table tr td p strong  ,泰龙模式的意义是多方面的。,861,1,1,1,cleaneval
213,html body text table tr td table tr td table tr td p  ,首先，为消费者带来了现实的利益。用户不再被某一家跑马圈地的运营商套牢，而是第一次有了选择运营商的权利，享受到个性化的电信服务。,864,1,1,1,cleaneval
214,html body text table tr td table tr td table tr td p  ,其次，避免了运营商的重复建设，使其得以降低投资和运营成本。在泰龙模式中，用户驻地网由各个运营商共同使用，从根本上避免了各家国有企业的无序竞争和重复建设；同时，泰龙公司对用户驻地网的统一维护和服务极大地减少了运营商的人员和成本，提高了生产率。,867,1,1,1,cleaneval
215,html body text table tr td table tr td table tr td p  ,再次，打破政府资本的垄断，带来了激励机制和制约机制。城市电信服务天然垄断的基础就在于用户线锁定用户，泰龙模式彻底打破了这种垄断，同样身为国有资本的各个运营商只能以更好的服务和更低的价格来争夺市场。至于用户驻地网本身，由于几乎没有任何资本与技术门槛，而且在与运营商签订协议后可以有比较稳定的收入，所以任何城市都可以有几个、几十个公司互相竞争。这不但成为民间资本进入电信业的一个最佳突破口，而且可以通过竞争形成对经营者的有效制约。,870,1,1,1,cleaneval
216,html body text table tr td table tr td table tr td p  ,最后，提供了一个具有全球意义的范式。如何解决宽带的“最后一公里”，如何在市话领域引入竞争，近年来一直是全世界电信体制改革的难点，至今没有一个国家找到有效的办法。泰龙模式是在我国具体国情下的创新，推广之后有可能使我国先于西方解决这一全球性难题。,873,0,1,1,cleaneval
217,html body text table tr td table tr td table tr td table tr td table form tr td table tr td select option  ,网页,903,1,0,0,cleaneval
218,html body text table tr td table tr td table tr td table tr td table form tr td table tr td select option  ,新闻,906,1,1,0,cleaneval
219,html body text table tr td table tr td table tr td table tr td table form tr td table tr td select option  ,音乐,909,1,1,0,cleaneval
220,html body text table tr td table tr td table tr td table tr td table form tr td table tr td select option  ,购物,912,1,1,0,cleaneval
221,html body text table tr td table tr td table tr td table tr td table form tr td table tr td select option  ,说吧,915,1,1,0,cleaneval
222,html body text table tr td table tr td table tr td table tr td table form tr td table tr td  ,共找到,921,1,1,0,cleaneval
223,html body text table tr td table tr td table tr td table tr td table form tr td table tr td font b  ,"13,046",924,1,1,0,cleaneval
224,html body text table tr td table tr td table tr td table tr td table form tr td table tr td  ,个相关新闻.		,925,0,1,0,cleaneval
225,html body text table tr td table tr td  ,页面功能 【,986,1,0,0,cleaneval
226,html body text table tr td table tr td a  ,我来说两句,988,1,1,0,cleaneval
227,html body text table tr td table tr td  ,】 【,989,1,1,0,cleaneval
228,html body text table tr td table tr td a  ,热点排行,991,1,1,0,cleaneval
229,html body text table tr td table tr td  ,】 【,992,1,1,0,cleaneval
230,html body text table tr td table tr td a  ,推荐,994,1,1,0,cleaneval
231,html body text table tr td table tr td  ,】 【字体：,995,1,1,0,cleaneval
232,html body text table tr td table tr td a  ,大,997,1,1,0,cleaneval
233,html body text table tr td table tr td a  ,中,1000,1,1,0,cleaneval
234,html body text table tr td table tr td a  ,小,1003,1,1,0,cleaneval
235,html body text table tr td table tr td  ,】 【,1004,1,1,0,cleaneval
236,html body text table tr td table tr td a  ,打印,1006,1,1,0,cleaneval
237,html body text table tr td table tr td  ,】 【,1007,1,1,0,cleaneval
238,html body text table tr td table tr td a  ,关闭,1009,1,1,0,cleaneval
239,html body text table tr td table tr td  ,】,1010,0,1,0,cleaneval
240,html body text table tr td table tr td font  ,■ 相关链接,1026,0,0,0,cleaneval
241,html body text table tr td table tr td table tr td font  ,■ 我来说两句,1096,0,0,0,cleaneval
