Unnamed: 0,tag,content,counts,link_next,link_prev,label,domain
187,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,苏冬蔚（暨南大学）多元化经营与企业价值：我国上市公司多元化溢价的实证分析,619,1,1,1,cleaneval
188,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,田利辉（北京大学）国有产权、预算软约束和中国上市公司杠杆治理,621,1,1,1,cleaneval
189,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,(4b) 国际贸易II,625,1,1,1,cleaneval
190,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,地 点：经济学院第二教学楼205,627,1,1,1,cleaneval
191,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,主 席：邱立成（南开大学经济学院）,629,1,1,1,cleaneval
192,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,评论人：盛斌（南开大学国际经济研究所）何茵（北京大学中国经济研究中心）,631,1,1,1,cleaneval
193,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,郑江淮、高春亮（南京大学）国际制造业资本转移、本土产业创新能力提升和政策导向转变——基于江苏沿江开发区产业配套经验的研究,633,1,1,1,cleaneval
194,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,李坤望、黄玖立（南开大学）中国制造业的贸易开放度：1987~1997,635,1,1,1,cleaneval
195,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,郑于青（美国奥本大学）非贸易产品投入对相对价格的影响,637,1,1,1,cleaneval
196,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,朱希伟（浙江大学）规模经济、中间产品与贸易模式,639,1,1,1,cleaneval
197,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,陈卫平（中国人民大学）中国加工食品产业内贸易的发展现状与决定因素分析,641,1,1,1,cleaneval
198,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,(5b) 发展经济学II,645,1,1,1,cleaneval
199,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,地 点：经济学院第二教学楼301,647,1,1,1,cleaneval
200,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,主 席：陈宗胜（南开大学经济研究所）,649,1,1,1,cleaneval
201,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,评论人：孟健军（日本经济产业研究所）李国平（西安交通大学）,651,1,1,1,cleaneval
202,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,陈宗胜、黎德福（南开大学）二元经济发展与中国的城乡收入差距,653,1,1,1,cleaneval
203,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,林光平、龙志和、吴梅（美国波特兰州立大学）我国地区经济收敛的空间计量实证分析：1978-2002,655,1,1,1,cleaneval
204,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,罗长远、陆铭、陈钊（复旦大学）FDI与国内私人资本：挤入还是挤出——1987-2001中国省际面板数据分析,657,1,1,1,cleaneval
205,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,Ulrich Reuter（日本名古屋大学）中国各省内地区间经济发展差异的演变及其对省际经济发展差异的影响,659,1,1,1,cleaneval
206,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,(6b) 农业经济学II,663,1,1,1,cleaneval
207,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,地 点：经济学院第二教学楼302,665,1,1,1,cleaneval
208,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,主 席：郭晓川（内蒙古大学经济管理学院）,667,1,1,1,cleaneval
209,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,评论人：王志刚（中国人民大学）田传浩（浙江大学）,669,1,1,1,cleaneval
210,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,盛来运、阎芳（国家统计局）种粮？不种粮？——关于粮食主产区农民增收问题的调查分析,671,1,1,1,cleaneval
211,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,钟甫宁、邢鹂（南京农业大学）中国种植业生产风险分区研究——以粮棉为例,673,1,1,1,cleaneval
212,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,司伟、王秀清（中国农业大学）中国食糖市场与国际食糖市场的价格联系,675,1,1,1,cleaneval
213,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,刘靖、毛学峰（中国农业大学）我国农产品出口不稳定性成因初步探析,677,1,1,1,cleaneval
214,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,谭晶荣、鲍旺虎（浙江工业大学）农业产业化过程中“赊养”经营模式的探讨,679,1,1,1,cleaneval
215,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,叶克林（江苏省社会科学院）“适度集中型”农村城镇化的实证研究,681,1,1,1,cleaneval
216,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,(7b) 产业组织II,685,1,1,1,cleaneval
217,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,地 点：经济学院第二教学楼303,687,1,1,1,cleaneval
218,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,主 席：臧旭恒(山东大学经济学院),689,1,1,1,cleaneval
219,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,评论人：李长英（南开大学经济研究所）金成晓（吉林大学）,691,1,1,1,cleaneval
220,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,王 燕（南开大学） 激励性规制合同设计中逆向选择问题的解决方式,693,1,1,1,cleaneval
221,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,周小铃（北京大学）存在网络外部性的动态竞争,695,1,1,1,cleaneval
222,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,赵冬梅（中国农业大学）B-C电子商务市场价格离散及其动因分析,697,1,1,1,cleaneval
223,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,汪浩（北京大学中国经济研究中心）连锁超市“通道费”,699,1,1,1,cleaneval
224,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,(8b) 投资与证券市场II,703,1,1,1,cleaneval
225,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,地 点：经济学院第二教学楼206,705,1,1,1,cleaneval
226,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,主 席：宋敏（香港大学经济金融学院）,707,1,1,1,cleaneval
227,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,评论人：巴曙松（国务院发展研究中心）李 钢（南京大学）,709,1,1,1,cleaneval
228,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,唐跃军（南开大学）年报预约披露、年报披露迟滞、未预期盈利与非标准审计意见——基于2002-2003年上市公司数据的实证研究,711,1,1,1,cleaneval
229,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,杨永列、洪万吉（台湾岭东技术学院）台湾地区上市上柜银行效率与金融指针之关连分析/三阶段DEA之应用,713,1,1,1,cleaneval
230,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,"Donghui Li, Fariborz Moshirian, Peter Kien Pham and Jason Zein（University of New South Wales）When Financial Institution are Large Shareholders - The Role of Corporate Governance Environments",715,1,1,1,cleaneval
231,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,(9b) 劳动经济学与人力资源II,719,1,1,1,cleaneval
232,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,地 点：经济学院第二教学楼304,721,1,1,1,cleaneval
233,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,主 席：周茂荣（武汉大学经济学院）,723,1,1,1,cleaneval
234,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,评论人：潘士远（北京大学）、庞丽华（北京大学人口所）,725,1,1,1,cleaneval
235,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,耿 楠（加拿大达尔豪斯大学） 一般化随机收入方程与中国城镇人力资本和收入风险,727,1,1,1,cleaneval
236,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,李 荻（北京大学） 劳动收入部门差别、自选择与劳动力部门分布,729,1,1,1,cleaneval
237,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,秦蓓、陆铭、桂勇（复旦大学）劳动力市场转型与补偿工资支付,731,1,1,1,cleaneval
238,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,颜建晔（北京大学）中国生育政策实际效力的实证分析,733,1,1,1,cleaneval
239,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,(10b) 制度经济学II,737,1,1,1,cleaneval
240,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,地 点：经济学院第二教学楼305,739,1,1,1,cleaneval
241,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,主 席：罗必良(华南农业大学经济管理学院),741,1,1,1,cleaneval
242,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,评论人：夏业良（北京大学经济学院）周小亮（福州大学）,743,1,1,1,cleaneval
243,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,黄杰阳、周小亮（福州大学）关于企业所有权结构的利益团体互动选择分析——兼论企业剩余索取权和剩余控制权的不对称匹配,745,1,1,1,cleaneval
244,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,姜建强（复旦大学）创新的合约选择与企业家精神,747,1,1,1,cleaneval
245,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,梁雄军(浙江省台州市人民政府口岸办公室) 人力资本介入企业内部治理的实证分析——兼对相关利益者理论一个假设的验证,749,1,1,1,cleaneval
246,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,姚 遂(华中科技大学) HRS的效率变化：一种不完全合约的观点,751,1,1,1,cleaneval
247,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,(11b) 女学者论坛之二：农产品和消费,754,1,1,1,cleaneval
248,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,地 点：经济学院第二教学楼306,756,1,1,1,cleaneval
249,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,主 席：刘福寿（河北经贸大学）,758,1,1,1,cleaneval
250,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,评论人：张丽（南开大学经济学院）,760,1,1,1,cleaneval
251,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,王怀豫（华中农业大学）农村高龄老年人消费影响因素分析及性别差异,762,1,1,1,cleaneval
252,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,戴迎春（南京农业大学）消费者对食品安全的选择：以南京市有机蔬菜消费行为为例,764,1,1,1,cleaneval
253,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,张莉琴（中国农业大学）中国进口农产品的关税水平及结构安排,766,1,1,1,cleaneval
254,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,第三场(c)：12月12日上午8:00-10:00,770,1,1,1,cleaneval
255,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,(1c) 微观经济学III,773,1,1,1,cleaneval
256,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,地 点：经济学院第二教学楼201,775,1,1,1,cleaneval
257,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,主 席：张宗益(重庆大学经济与工商管理学院),777,1,1,1,cleaneval
258,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,评论人：刘小玄（社科院经济所）古志辉（南开大学国际商学院）,779,1,1,1,cleaneval
259,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,苏启林（华南理工大学）中国民营上市公司控制权形成机理研究,781,1,1,1,cleaneval
260,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,王 俊（南开大学）价差现象的一种解释——Hal R. Varian大减价模型的不对称均衡,783,1,1,1,cleaneval
261,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,谢志平（山东大学）在正交易成本和非凸偏好下的一般均衡分析,785,1,1,1,cleaneval
262,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,易建新、姚海祥（华南师范大学）具有连续偏好的社会选择与独裁,787,1,1,1,cleaneval
263,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,(2c) 宏观经济学III,791,1,1,1,cleaneval
264,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,地 点：经济学院第二教学楼202,793,1,1,1,cleaneval
265,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,主 席：李天德（四川大学经济学院）,795,1,1,1,cleaneval
266,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,评论人：陈玉宇（北京大学光华管理学院）柳欣（南开大学经济研究所）,797,1,1,1,cleaneval
267,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,邵宜航（厦门大学）资本收益征税的动态分析,799,1,1,1,cleaneval
268,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,伍志文（南开大学）“股经背离”：理论及基于中国的经验分析,801,1,1,1,cleaneval
269,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,徐 爽（北京大学） 利率市场化改革的理论模型,803,1,1,1,cleaneval
270,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,许雄奇、张宗益（重庆大学）财政赤字、金融深化与通货膨胀——理论分析和中国经验的实证检验(1978-2002),805,1,1,1,cleaneval
271,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,李晓明（新西兰梅西大学）The Efficacy of China’s Fiscal Expansion: A Cointegration Approach,807,1,1,1,cleaneval
272,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,(3c) 金融学III,810,1,1,1,cleaneval
273,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,地 点：经济学院第二教学楼204,812,1,1,1,cleaneval
274,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,主 席：殷孟波（西南财经大学金融学院院长）,814,1,1,1,cleaneval
275,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,评论人：韩立岩（北京航空航天大学）马君潞（南开大学经济学院）,816,1,1,1,cleaneval
276,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,谢志斌、郑江淮（南京大学）控制权的分割与整合——国有产权“五龙治水”体制变迁效率的博弈分析,818,1,1,1,cleaneval
277,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,易行健、龚志明、易君健（湘潭大学）中国股票市场对货币需求总量与结构影响的协整检验：1994—2002,820,1,1,1,cleaneval
278,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,钱彦敏、杨柳勇（浙江大学）过度波动与趋同：封闭式基金投资背后的经济理性与非理性,822,1,1,1,cleaneval
279,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,赵昌文、杜江、杨记军（四川大学）中国股市股指收益序列的结构性变点与重大事件反应——基于ICSS:MV算法的实证研究,824,1,1,1,cleaneval
280,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,李雪、韩立岩（首都经济贸易大学/北京航空航天大学）资本资产定价理论的再认识——一个非均衡思考,826,1,1,1,cleaneval
281,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,(4c) 国际贸易III,830,1,1,1,cleaneval
282,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,地 点：经济学院第二教学楼205,832,1,1,1,cleaneval
283,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,主 席：沈坤荣（南京大学商学院）,834,1,1,1,cleaneval
284,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,评论人：华萍（法国CERDI研究所）蔡荣（法国CERDI研究所）,836,1,1,1,cleaneval
285,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,Sarah Y. Tong（新加坡国立大学）Productivity Spillovers from FDI: Determental or Beneficial? A study of Chinese Manufacturing,838,1,1,1,cleaneval
286,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,贺力平、张艳花（北京师范大学）资本外逃损害经济增长吗——对1982年以来中国数据的检验及初步解释,840,1,1,1,cleaneval
287,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,白重恩、路江涌、陶志刚（香港大学） 投资环境对外资企业效益的影响—— 来自企业层面的证据,842,1,1,1,cleaneval
288,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,代 谦（武汉大学） FDI、人力资本积累与经济增长,844,1,1,1,cleaneval
289,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,耿强、吴春燕（南京大学） FDI与垂直型产业内贸易——基于东亚地区电子产业面板数据的实证分析,846,1,1,1,cleaneval
290,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,(5c) 农业经济学III,850,1,1,1,cleaneval
291,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,地 点：经济学院第二教学楼302,852,1,1,1,cleaneval
292,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,主 席：唐拥军（广西大学商学院）,854,1,1,1,cleaneval
293,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,评论人：姚洋（北京大学中国经济研究中心）王秀清（中国农业大学）,856,1,1,1,cleaneval
294,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,东梅、钟甫宁（南京农业大学）退耕还林政策经济可持续性的实证分析——以宁夏回族自治区为例,858,1,1,1,cleaneval
295,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,"萧代基、庞雅文、Ming-Feng Hung, Wei Cen（中央研究院）中国的经济增长与空气质量变化",860,1,1,1,cleaneval
296,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,刘治国、李国平（西安交通大学）关于建立我国跨区环境补偿制度的思考,862,1,1,1,cleaneval
297,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,李燕凌、李立清（湖南农业大学）农村公共品供给对农民消费支出影响研究,864,1,1,1,cleaneval
298,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,张跃华、顾海英、史清华（上海交通大学） 农业保险需求不足效用层面的一个解释及实证研究,866,1,1,1,cleaneval
299,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,(6c) 国际金融,869,1,1,1,cleaneval
300,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,地 点：经济学院第二教学楼206,871,1,1,1,cleaneval
301,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,主 席：冼国明（南开大学跨国公司中心）,873,1,1,1,cleaneval
302,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,评论人：郑于青（美国奥本大学）胡春田（高雄应用科技大学管理学院）,875,1,1,1,cleaneval
303,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,郭美新（上海对外贸易学院）中国国际收支双顺差和冲销干预：1994-2003,877,1,1,1,cleaneval
304,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,万志宏、戴金平（南开大学） 东亚货币合作的现实基础——从最优货币区指数进行的解读,879,1,1,1,cleaneval
305,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,温建东（剑桥大学）人民币购买力平价研究,881,1,1,1,cleaneval
306,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,李燕萍（西安交通大學）、胡春田（高雄应用科技大学管理学院）东亚地区货币整合的可行性研究：OCA指数的应用,883,1,1,1,cleaneval
307,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,(7c) 产业组织III,887,1,1,1,cleaneval
308,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,地 点：经济学院第二教学楼303,889,1,1,1,cleaneval
309,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,主 席：白永秀（西北大学经济管理学院）,891,1,1,1,cleaneval
310,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,评论人：汪浩（北京大学中国经济研究中心）胡秋阳(日本神户大学),893,1,1,1,cleaneval
311,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,李杰、蔡泽辉（中山大学） 不同所有制企业间的兼并选择,895,1,1,1,cleaneval
312,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,王 冰（华中科技大学）基于消费者异质性的非线性定价理论研究,897,1,1,1,cleaneval
313,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,王海东（南开大学）银行ATM网络服务价格竞争与市场结构——一个基于产业组织理论的分析,899,1,1,1,cleaneval
314,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,(8c) 香港经济学家论坛,902,1,1,1,cleaneval
315,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,地 点：经济学院第二教学楼301,904,1,1,1,cleaneval
316,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,主 席：刘厚俊（南京大学商学院）,906,1,1,1,cleaneval
317,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,评论人：沈明高（北京大学中国经济研究中心）田利辉（北京大学光华管理学院）,908,1,1,1,cleaneval
318,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,白重恩（香港大学经济金融学院）政府行政层级与国企重组,910,1,1,1,cleaneval
319,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,刘俏、肖耿（香港大学经济金融学院）中国工业企业隐藏利润的理论与实证分析,912,1,1,1,cleaneval
320,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,邹港永、宋敏、王杰邦（香港大学经济金融学院）软预算约束，道德风险与投资,914,1,1,1,cleaneval
321,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,胡一帆、宋敏、张俊喜（香港大学经济金融学院）竞争、所有权、公司治理以及中国企业经营绩效,916,1,1,1,cleaneval
322,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,(9c) 管理经济学I,920,1,1,1,cleaneval
323,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,地 点：经济学院第二教学楼304,922,1,1,1,cleaneval
324,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,主 席：李维安(南开大学国际商学院),924,1,1,1,cleaneval
325,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,评论人：王成歧（东北大学）刘汉民（暨南大学）,926,1,1,1,cleaneval
326,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,王苏生、朱天（香港科技大学）公司内部控制权分布，利润分配和共产制,928,1,1,1,cleaneval
327,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,王丹玉（英国伦敦大学国王学院）论企业培训和生产力的关系,930,1,1,1,cleaneval
328,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,夏健明、陈元志（上海财经大学）实物期权理论述评,932,1,1,1,cleaneval
329,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,姚庆祝（南开大学）配送中心选址问题的温度并行模拟退火算法,934,1,1,1,cleaneval
330,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,(10c) 政治经济学I,938,1,1,1,cleaneval
331,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,地 点：经济学院第二教学楼305,940,1,1,1,cleaneval
332,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,主 席：张馨（厦门大学经济学院）,942,1,1,1,cleaneval
333,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,评论人：邓宏图（南开大学经济研究所）,944,1,1,1,cleaneval
334,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,宁光杰（南开大学）技术进步与就业的补偿机制,946,1,1,1,cleaneval
335,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,蔡继明（清华大学）广义价值论要义,948,1,1,1,cleaneval
336,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,赵锦辉、朱波（中国社会科学院）加总问题和总供给曲线的推导——基于劳动二重性的分析,950,1,1,1,cleaneval
337,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,钟笑寒（清华大学）不确定性、信息与权威：非常规事件下的中央和地方关系,952,1,1,1,cleaneval
338,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,(11c) 城市经济学,955,1,1,1,cleaneval
339,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,地 点：经济学院第二教学楼306,957,1,1,1,cleaneval
340,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,主 席：焦方义（黑龙江大学经济与工商管理学院）,959,1,1,1,cleaneval
341,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,评论人：江曼琦（南开大学经济学院）,961,1,1,1,cleaneval
342,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,严焱、马京晶（北京大学）企业战略和城市变迁——湖北省十堰市原有汽车工业的定位与该市今后发展对策研究,963,1,1,1,cleaneval
343,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,赵红军、罗长远（复旦大学）交易效率、城市化与经济发展——理论预测与中国实证,965,1,1,1,cleaneval
344,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,"高雷, Shuxi Yin,and Huiyu Ren（德国汉诺威大学）Speculative spirit at Chinese housing market",967,1,1,1,cleaneval
345,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,第四场(d)：12月12日上午10:15-12:15,971,1,1,1,cleaneval
346,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,(1d) 公共经济学,974,1,1,1,cleaneval
347,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,地 点：经济学院第二教学楼301,976,1,1,1,cleaneval
348,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,主 席：杨之刚（社科院财贸所）,978,1,1,1,cleaneval
349,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,评论人：张晏（复旦大学）马蔡琛（社科院财贸所博士后流动站）,980,1,1,1,cleaneval
350,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,聂海峰（北京大学）国际税收管辖权和FDI投资分析,982,1,1,1,cleaneval
351,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,孙刚、张吉鹏、陆铭（复旦大学）市场建设、反腐败与经济增长,984,1,1,1,cleaneval
352,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,夏纪军（上海财经大学）人口流动性、公共收入与支出——户籍制度变迁动因分析,986,1,1,1,cleaneval
353,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,袁志刚、封进（复旦大学） 中国养老保险制度改革的再认识,988,1,1,1,cleaneval
354,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,(2d) 宏观经济学IV,992,1,1,1,cleaneval
355,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,地 点：经济学院第二教学楼202,994,1,1,1,cleaneval
356,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,主 席：傅红春（上海师范大学商学院）,996,1,1,1,cleaneval
357,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,评论人：高乐咏（南开大学国际经济贸易学系）陈玉宇（北京大学光华管理学院）,998,1,1,1,cleaneval
358,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,孙天琦（山东大学）我国各省与全国经济景气的同步性研究(1953－2004),1000,1,1,1,cleaneval
359,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,曾志远、刘璐（西南财经大学）GDP核算理论的修正和发展：一个综述与评价,1002,1,1,1,cleaneval
360,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,徐现祥、李郇（中山大学） 中国省区经济差距的内在制度根源,1004,1,1,1,cleaneval
361,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,孟令杰、李静（南京农业大学）中国全要素生产率的变动趋势—基于非参数的Malmquist指数方法,1006,1,1,1,cleaneval
362,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,龚刚（清华大学） 需求管理与供给增长——试论我国宏观经济政策的目标、分工与协调,1008,1,1,1,cleaneval
363,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,(3d)金融学IV,1012,1,1,1,cleaneval
