tag,content,label,depth,domain
html body div div div div div div div aside select option  ,2020 年 12 月 (12),0,12,newdata
html body div div div div div div div aside select option  ,2020 年 11 月 (16),0,12,newdata
html body div div div div div div div aside select option  ,2020 年 10 月 (14),0,12,newdata
html body div div div div div div div aside select option  ,2020 年 9 月 (15),0,12,newdata
html body div div div div div div div aside select option  ,2020 年 8 月 (10),0,12,newdata
html body div div div div div div div aside select option  ,2020 年 7 月 (20),0,12,newdata
html body div div div div div div div aside select option  ,2020 年 6 月 (7),0,12,newdata
html body div div div div div div div aside select option  ,2020 年 5 月 (11),0,12,newdata
html body div div div div div div div aside select option  ,2020 年 4 月 (15),0,12,newdata
html body div div div div div div div aside select option  ,2020 年 3 月 (11),0,12,newdata
html body div div div div div div div aside select option  ,2020 年 2 月 (10),0,12,newdata
html body div div div div div div div aside select option  ,2020 年 1 月 (4),0,12,newdata
html body div div div div div div div aside select option  ,2019 年 12 月 (29),0,12,newdata
html body div div div div div div div aside select option  ,2019 年 11 月 (27),0,12,newdata
html body div div div div div div div aside select option  ,2019 年 10 月 (31),0,12,newdata
html body div div div div div div div aside select option  ,2019 年 9 月 (24),0,12,newdata
html body div div div div div div div aside select option  ,2019 年 8 月 (20),0,12,newdata
html body div div div div div div div aside select option  ,2019 年 7 月 (19),0,12,newdata
html body div div div div div div div aside select option  ,2019 年 6 月 (21),0,12,newdata
html body div div div div div div div aside select option  ,2019 年 5 月 (16),0,12,newdata
html body div div div div div div div aside select option  ,2019 年 4 月 (15),0,12,newdata
html body div div div div div div div aside select option  ,2019 年 3 月 (18),0,12,newdata
html body div div div div div div div aside select option  ,2019 年 2 月 (16),0,12,newdata
html body div div div div div div div aside select option  ,2019 年 1 月 (29),0,12,newdata
html body div div div div div div div aside select option  ,2018 年 12 月 (27),0,12,newdata
html body div div div div div div div aside select option  ,2018 年 11 月 (59),0,12,newdata
html body div div div div div div div aside select option  ,2018 年 10 月 (43),0,12,newdata
html body div div div div div div div aside select option  ,2018 年 9 月 (38),0,12,newdata
html body div div div div div div div aside select option  ,2018 年 8 月 (36),0,12,newdata
html body div div div div div div div aside select option  ,2018 年 7 月 (28),0,12,newdata
html body div div div div div div div aside select option  ,2018 年 6 月 (28),0,12,newdata
html body div div div div div div div aside select option  ,2018 年 5 月 (49),0,12,newdata
html body div div div div div div div aside select option  ,2018 年 4 月 (33),0,12,newdata
html body div div div div div div div aside select option  ,2018 年 3 月 (37),0,12,newdata
html body div div div div div div div aside select option  ,2018 年 2 月 (28),0,12,newdata
html body div div div div div div div aside select option  ,2018 年 1 月 (44),0,12,newdata
html body div div div div div div div aside select option  ,2017 年 12 月 (39),0,12,newdata
html body div div div div div div div aside select option  ,2017 年 11 月 (54),0,12,newdata
html body div div div div div div div aside select option  ,2017 年 10 月 (32),0,12,newdata
html body div div div div div div div aside select option  ,2017 年 9 月 (39),0,12,newdata
html body div div div div div div div aside select option  ,2017 年 8 月 (31),0,12,newdata
html body div div div div div div div aside select option  ,2017 年 7 月 (24),0,12,newdata
html body div div div div div div div aside select option  ,2017 年 6 月 (41),0,12,newdata
html body div div div div div div div aside select option  ,2017 年 5 月 (38),0,12,newdata
html body div div div div div div div aside select option  ,2017 年 4 月 (29),0,12,newdata
html body div div div div div div div aside select option  ,2017 年 3 月 (58),0,12,newdata
html body div div div div div div div aside select option  ,2017 年 2 月 (28),0,12,newdata
html body div div div div div div div aside select option  ,2017 年 1 月 (25),0,12,newdata
html body div div div div div div div aside select option  ,2016 年 12 月 (46),0,12,newdata
html body div div div div div div div aside select option  ,2016 年 11 月 (70),0,12,newdata
html body div div div div div div div aside select option  ,2016 年 10 月 (48),0,12,newdata
html body div div div div div div div aside select option  ,2016 年 9 月 (50),0,12,newdata
html body div div div div div div div aside select option  ,2016 年 8 月 (40),0,12,newdata
html body div div div div div div div aside select option  ,2016 年 7 月 (49),0,12,newdata
html body div div div div div div div aside select option  ,2016 年 6 月 (53),0,12,newdata
html body div div div div div div div aside select option  ,2016 年 5 月 (53),0,12,newdata
html body div div div div div div div aside select option  ,2016 年 4 月 (56),0,12,newdata
html body div div div div div div div aside select option  ,2016 年 3 月 (50),0,12,newdata
html body div div div div div div div aside select option  ,2016 年 2 月 (54),0,12,newdata
html body div div div div div div div aside select option  ,2016 年 1 月 (30),0,12,newdata
html body div div div div div div div aside select option  ,2015 年 12 月 (17),0,12,newdata
html body div div div div div div div aside select option  ,2015 年 11 月 (23),0,12,newdata
html body div div div div div div div aside select option  ,2015 年 10 月 (17),0,12,newdata
html body div div div div div div div aside select option  ,2015 年 9 月 (27),0,12,newdata
html body div div div div div div div aside select option  ,2015 年 8 月 (31),0,12,newdata
html body div div div div div div div aside select option  ,2015 年 7 月 (21),0,12,newdata
html body div div div div div div div aside select option  ,2015 年 6 月 (27),0,12,newdata
html body div div div div div div div aside select option  ,2015 年 5 月 (44),0,12,newdata
html body div div div div div div div aside select option  ,2015 年 4 月 (51),0,12,newdata
html body div div div div div div div aside select option  ,2015 年 3 月 (33),0,12,newdata
html body div div div div div div div aside select option  ,2015 年 2 月 (35),0,12,newdata
html body div div div div div div div aside select option  ,2015 年 1 月 (38),0,12,newdata
html body div div div div div div div aside select option  ,2014 年 12 月 (51),0,12,newdata
html body div div div div div div div aside select option  ,2014 年 11 月 (30),0,12,newdata
html body div div div div div div div aside select option  ,2014 年 10 月 (37),0,12,newdata
html body div div div div div div div aside select option  ,2014 年 9 月 (43),0,12,newdata
html body div div div div div div div aside select option  ,2014 年 8 月 (37),0,12,newdata
html body div div div div div div div aside select option  ,2014 年 7 月 (50),0,12,newdata
html body div div div div div div div aside select option  ,2014 年 6 月 (33),0,12,newdata
html body div div div div div div div aside select option  ,2014 年 5 月 (63),0,12,newdata
html body div div div div div div div aside select option  ,2014 年 4 月 (60),0,12,newdata
html body div div div div div div div aside select option  ,2014 年 3 月 (52),0,12,newdata
html body div div div div div div div aside select option  ,2014 年 2 月 (16),0,12,newdata
html body div div div div div div div aside select option  ,2014 年 1 月 (3),0,12,newdata
html body div div div div div div div aside select option  ,2013 年 12 月 (18),0,12,newdata
html body div div div div div div div aside select option  ,2013 年 11 月 (16),0,12,newdata
html body div div div div div div div aside select option  ,2013 年 10 月 (14),0,12,newdata
html body div div div div div div div aside select option  ,2013 年 9 月 (4),0,12,newdata
html body div div div div div div div aside select option  ,2013 年 8 月 (9),0,12,newdata
html body div div div div div div div aside select option  ,2013 年 7 月 (4),0,12,newdata
html body div div div div div div div aside select option  ,2013 年 6 月 (6),0,12,newdata
html body div div div div div div div aside select option  ,2013 年 5 月 (4),0,12,newdata
html body div div div div div div div aside select option  ,2013 年 4 月 (5),0,12,newdata
html body div div div div div div div aside select option  ,2013 年 3 月 (4),0,12,newdata
html body div div div div div div div aside select option  ,2013 年 2 月 (4),0,12,newdata
html body div div div div div div div aside select option  ,2013 年 1 月 (7),0,12,newdata
html body div div div div div div div aside select option  ,2012 年 12 月 (7),0,12,newdata
html body div div div div div div div aside select option  ,2012 年 11 月 (5),0,12,newdata
html body div div div div div div div aside select option  ,2012 年 10 月 (9),0,12,newdata
html body div div div div div div div aside select option  ,2012 年 9 月 (6),0,12,newdata
html body div div div div div div div aside select option  ,2012 年 4 月 (3),0,12,newdata
html body div div div div div div div aside select option  ,2012 年 3 月 (3),0,12,newdata
html body div div div div div div div aside select option  ,2012 年 2 月 (2),0,12,newdata
html body div div div div div div div aside select option  ,2012 年 1 月 (3),0,12,newdata
html body div div div div div div div aside select option  ,2011 年 12 月 (4),0,12,newdata
html body div div div div div div div aside select option  ,2011 年 11 月 (11),0,12,newdata
html body div div div div div div div aside select option  ,2011 年 10 月 (4),0,12,newdata
html body div div div div div div div aside select option  ,2011 年 9 月 (2),0,12,newdata
html body div div div div div div div aside select option  ,2011 年 8 月 (2),0,12,newdata
html body div div div div div div div aside select option  ,2011 年 7 月 (3),0,12,newdata
html body div div div div div div div aside select option  ,2011 年 1 月 (1),0,12,newdata
html body div div div div div div div aside select option  ,1999 年 3 月 (1),0,12,newdata
html body div div div div div div div aside div div div h3  ,支持 NPOst,0,14,newdata
html body div div div div div div div aside div div h3  ,關於 NPOst 公益交流站,0,13,newdata
html body div div div div div div div aside div p  ,由臺灣數位文化協會所推動、全臺最大的公益議題媒體。矢志串聯全臺非營利組織，深入討論社會福利與創新。相信行善的無限可能與多元突破，支持跨領域合作以邁向社會共好。關心所有邊緣弱勢，探究助人的倫理與學問，期許成為全臺服務與倡議團體之最大交流平臺。,0,12,newdata
html body div div div div div div div aside div p  ,聯絡我們：contact@npost.tw,0,12,newdata
html body div div div div div div div aside div p  ,法律顧問：安正國際法律事務所 陳以蓓律師,0,12,newdata
html body div div div div div div div  ,© Copyright,0,9,newdata
html body div div div div div div div a  ,NPOst.tw,0,10,newdata
html body div div div div div div div  ,. All rights reserved.,0,9,newdata
html body div div div div div div div ul li a  ,隱私權政策,0,12,newdata
html body div div div div div div div ul li a  ,NPO巡禮,0,12,newdata
html body div div div div div div div ul li a  ,加入NPOst,0,12,newdata
html body div div div div div div div ul li a  ,關於 NPOst,0,12,newdata
html body div div div div div div div ul li a  ,作者專區,0,12,newdata
