,tag,content,counts,link_next,link_prev,label
172,html body text center table tr td p  ,《悲》文叙述：1967年8月23日，前苏联著名宇航员弗拉迪米尔.科马洛夫在驾驶“联盟1号”宇宙飞船归航的过程中，当宇宙飞船返回大气层后，需要打开降落伞以减慢飞船速度时，科马洛夫突然发现降落伞出现故障无法打开了。科马洛夫将和“联盟1号”一起在着陆基地附近坠毁。苏联当局在此过程中对于这一情况做了实况直播，并请科马洛夫的家人在科马洛夫生命中的最后两个小时与他告别。,802,1,1,1
173,html body text center table tr td p  ,骗局之9,806,1,1,1
174,html body text center table tr td p  ,重庆“衣物百慕大”,810,1,1,1
175,html body text center table tr td p  ,重庆江津杜市镇梅弯村，出了怪事。,814,1,1,1
176,html body text center table tr td p  ,住在半山腰的村民们没穿过一件完好的衣裤，不是他们没钱买，而是只要衣裤一离身，就会莫名其妙地出现破洞或者类似刀割的划痕。32年来，这种现象一直持续至今。,818,1,1,1
177,html body text center table tr td p  ,许多媒体报道了此事，随之而来的是漫天飞舞的猜测：有的认为是大气电离子惹的祸，有的认为是由地球磁场变动所引发，更有甚者将其称为“衣物百慕大”……,822,1,1,1
178,html body text center table tr td p  ,据央视报道，为验证衣裤起洞的神秘原因，《共同关注》栏目组记者特意买来3件新T恤做了现场试验。,826,1,1,1
179,html body text center table tr td p  ,它们被分别放在村民们认为最容易“出事”的三个地方———三家村民的沙发、走廊的石磨和晾衣杆上。次日上午，记者又买来两个不同质地的手电筒，分别放在其中两个村民的家里。,830,1,1,1
180,html body text center table tr td p  ,下午2点多，沙发上的T恤出现了3个大小不一的破洞；晾衣杆上的T恤上破洞则有9个。与此同时，实验用的手电筒也出现了划痕。不过，走廊石磨上的T恤却完好无损。,834,1,1,1
181,html body text center table tr td p  ,难道试验真的印证了村民们的说法？随后记者却发现了一些破绽。走廊石磨上的T恤一直有人在现场看守，而放有另两件T恤和手电筒的地方并无人在现场。随后，环保专家对当地电离辐射和电磁辐射情况做了检测，结果显示，这一怪现象完全能排除空气污染和辐射的影响。,838,1,1,1
182,html body text center table tr td p  ,专家点评,842,1,1,1
183,html body text center table tr td p  ,刘天模教授(重庆大学材料科学系)：我们首先对破口做了细致观察。所有破口无一例外都是机械损伤，而非自然环境下的损伤。我们看到的所有破口，纤维要么是整整齐齐断掉，要么是纤维被拉长拉断的。根据裂缝形貌推测，造成这种现象最大可能就是有人在恶作剧。,846,1,1,1
184,html body text center table tr td p  ,陈昌国教授(重庆大学化工学院)：我一看到这条消息，就觉得太离谱。为什么？虽然破洞现象持续了32年，但至今没有一人亲眼看到破洞的过程；还有，只要有人在场，衣物就不会破损。衣服穿在身上没事，一离开人就起洞。这究竟是为什么？其实最简单的道理就是，自然现象根本不会认人！,850,1,1,1
185,html body text center table tr td p  ,骗局之10,854,1,1,1
186,html body text center table tr td p  ,“太空蚂蚁”,858,1,1,1
187,html body text center table tr td p  ,这一年的“神话”，从蒙古草原的地下延伸到了外太空。,862,1,1,1
188,html body text center table tr td p  ,上海报纸载：2004年10月15日10时43分，我国第二十颗返回式科学试验卫星带回了一群汲取宇宙精华的“太空蚂蚁”。按照“有关人士”的说法，蚂蚁像宇航员那样经历了超重、失重、宇宙射线辐射等重重考验，“外太空环境对生物的遗传变异有重要影响。这些蚂蚁弥足珍贵，它们发生的物理、化学及生物学变化将成为科学研究的重要内容。”,866,1,1,1
189,html body text center table tr td p  ,而“国内送蚂蚁上天第一人”———四川某生物技术发展有限公司董事长称“蚂蚁”太空科学试验将为我国昆虫学、遗传学、育种学、营养学、生物工程学等科学的发展起到重要的推动作用，开创了我国企业参与太空生命科学研究的先例。,870,1,1,1
190,html body text center table tr td p  ,新闻回访,874,1,1,1
191,html body text center table tr td p  ,著名的科技打假人士方舟子一直强烈抨击包括太空蚂蚁在内的太空食品的“无趣”。他告诉记者，现代生物学理论看不出“太空诱变”能比在地面上用辐射、药物等常规方法进行的诱变有优势，更看不出它能比基因工程有什么优势。,878,1,1,1
192,html body text center table tr td p  ,专家点评,882,1,1,1
193,html body text center table tr td p  ,方舟子(著名科技打假人)：这些产品如果存在的话，可能实际上是在地面上培育出来的，再贴上“太空”的标签吓唬人。,886,1,1,1
194,html body text center table tr td p  ,每次中国航天器上太空携带的种子，每种植物只有区区数十克、数百克。以如此少的样本培养出如此多而好的品种，岂不是证明太空中有某种神秘的因素能够极大地提高有益突变率，现代生物学关于“突变不管是自发还是诱导的都属于随机”的定论岂不是要被推翻？,890,1,1,1
195,html body text center table tr td p  ,评论：纸包不住火,894,1,1,1
196,html body text center table tr td p  ,这个时候，2005年的太阳已经升起过5次了。2004年的一切细节依然历历在目：我们一起经历着中国科学家冲击南极冰盖的悲壮，一起感受着数学大师陈省身作别人世的哀伤，一起分享惠更斯冲向土卫六的喜悦，也一起见证岁末这场改变了亚洲版图的“冰风暴”———所有“回顾”和“总结”在14万海啸丧生者面前都会失语。,898,0,1,1
197,html body text center table tr td table tr td div b  ,推荐阅读,915,1,0,0
198,html body text center table tr td table tr td div font a  ,2005年股市展望系列沙龙,921,1,1,0
199,html body text center table tr td table tr td font a  ,二00四年十大“扎眼”经 理人,926,1,1,0
200,html body text center table tr td table tr td div font a  ,聚焦第 一次全国经济普查,936,1,1,0
201,html body text center table tr td table tr td font a  ,股指跌出五年半新低,941,1,1,0
202,html body text center table tr td table tr td div font a  ,2004年股市的悲欢离合,951,1,1,0
203,html body text center table tr td table tr td font a  ,金龙鱼福临门进入黑名单,956,1,1,0
204,html body text center table tr td p  ,历史总是由或善或假，或近或远的细节与面孔串在一起。2004，除了记住那些感动和高兴的事情，我们记住的当然还有一些不快和欺骗。,962,1,1,1
205,html body text center table tr td p  ,世界越发热闹，有了几分江湖气，多了些娱乐的细胞，总有人不甘寂寞：有人在挨饿、有人在减肥、有人在绝食；有人在兜售没有动力可以永远旋转的机器，这预示着列强将不再争夺能源，人类即将步入大同；有人在编造谎言，重庆出现衣服自燃的百慕大；有谎言被揭穿，在太空中其实无法看见长城；有人在吃药增高、有人在玩命喝尿———本报披露，广州出现了喝尿健身的“尿疗会”。,966,1,1,1
206,html body text center table tr td p  ,这何尝不是一出出人间喜剧，主角是我们自己。亚里斯多德说过：“喜剧所摹仿的是比一般人较差的人物。”喜剧演员，中国习惯叫“丑角”。我们记录丑陋，是因为明白，那些阴暗和潮湿，也曾经潜伏于我们心底，那些见不得阳光的欲念，也曾试图冲击过我们脆弱的神经。,970,1,1,1
207,html body text center table tr td p  ,时代始终太复杂也太庞杂，以至于打算陈述它时，总有一种狗咬乌龟无从下口的尴尬。所以，我们选择记录细节，记录那些欺骗来告别过去的一年，选择用记录“骗局”的方式来永远告别欺骗。,974,1,1,1
208,html body text center table tr td p  ,2005年的太阳已经升起过5次了，但愿这是个干净的没有欺骗的一年。我们相信：纸里包不住火。,978,1,1,1
209,html body text center table tr td p  ,转自《北京科技报》,982,1,1,0
210,html body text center table tr td p  ,[图片说明1：漫画/冷洁],984,1,1,0
211,html body text center table tr td table tr td b  ,相关报道：,993,1,1,0
212,html body text center table tr td table td  ,·,999,1,1,0
213,html body text center table tr td table td a  ,57岁小学肄业 广西骗子演绎25亿美元惊天骗局,1001,1,1,0
214,html body text center table tr td table td span  ,（2004-12-30 07:31AM）,1003,1,1,0
215,html body text center table tr td table td  ,·,1006,1,1,0
216,html body text center table tr td table td a  ,★股市３６计—以空对空的股市骗局,1008,1,1,0
217,html body text center table tr td table td span  ,（2001-07-05 09:37AM）,1010,0,1,0
218,html body text center table tr td table tr td  ,第,1021,1,0,0
219,html body text center table tr td table tr td b  ,1,1023,1,1,0
220,html body text center table tr td table tr td  ,页/共,1024,1,1,0
221,html body text center table tr td table tr td b  ,1,1026,1,1,0
222,html body text center table tr td table tr td  ,页 <>,1027,1,1,0
223,html body text center table tr td table tr td font  ,【,1037,1,1,0
224,html body text center table tr td table tr td a font b font  ,《雅虎中国2004商务生活精品榜》隆重推出 每天送出一部手机大奖,1043,1,1,0
225,html body text center table tr td table tr td font  ,】,1046,0,1,0
226,html body text center table tr td table tr td a  ,发送给朋友,1069,1,0,0
227,html body text center table tr td table tr td a  ,打印本文,1077,0,1,0
228,html body text center table tr td table tr td b  ,财经新闻TOP10:,1091,1,0,0
229,html body text center table tr td table tr td  ,·,1100,1,1,0
230,html body text center table tr td table tr td a  ,伊利公告称郑俊怀等5高管被正式批捕,1102,1,1,0
231,html body text center table tr td table tr td  ,·,1104,1,1,0
232,html body text center table tr td table tr td a  ,官员称国资流失比郎咸平说的严重,1106,1,1,0
233,html body text center table tr td table tr td  ,·,1108,1,1,0
234,html body text center table tr td table tr td a  ,权威部门解读四大价格 今年可能走高,1110,1,1,0
235,html body text center table tr td table tr td  ,·,1112,1,1,0
236,html body text center table tr td table tr td a  ,中印日韩博弈中东石油 各国同仇敌忾,1114,1,1,0
237,html body text center table tr td table tr td  ,·,1116,1,1,0
238,html body text center table tr td table tr td a  ,泡沫过热质疑 左右房价的是地方政府,1118,1,1,0
239,html body text center table tr td table tr td  ,·,1123,1,1,0
240,html body text center table tr td table tr td a  ,第三届十大IT新锐人物出炉,1125,1,1,0
241,html body text center table tr td table tr td  ,·,1127,1,1,0
242,html body text center table tr td table tr td a  ,中石化汽油批发价下调150元,1129,1,1,0
243,html body text center table tr td table tr td  ,·,1131,1,1,0
244,html body text center table tr td table tr td a  ,一个白领家庭的豪华别墅梦想,1133,1,1,0
245,html body text center table tr td table tr td  ,·,1135,1,1,0
246,html body text center table tr td table tr td a  ,十年甘苦——大陆移民四十岁创业加拿大,1137,1,1,0
247,html body text center table tr td table tr td  ,·,1139,1,1,0
248,html body text center table tr td table tr td a  ,IBM PC业务亏损10亿 联想坎坷整合路,1141,1,1,0
249,html body text center table tr td table tr td b  ,本周雅虎推荐:,1150,1,1,0
250,html body text center table tr td table tr td a  ,环球奇闻，娱乐绯闻，轻松点击获取前沿资讯！,1154,1,1,0
251,html body text center table tr td table tr td  ,·,1160,1,1,0
252,html body text center table tr td table tr td a  ,[幻灯]“长腿美女的诱惑”“靓丽女星清醇与性感”,1162,1,1,0
253,html body text center table tr td table tr td span  ,(新闻),1164,1,1,0
254,html body text center table tr td table tr td  ,·,1166,1,1,0
255,html body text center table tr td table tr td a  ,[幻灯]九大“波霸”美女排行榜!,1168,1,1,0
256,html body text center table tr td table tr td span  ,(体育),1170,1,1,0
257,html body text center table tr td table tr td  ,·,1172,1,1,0
258,html body text center table tr td table tr td a  ,[幻灯]哪个女星更会傍大款、明星脸夫妻相 面面相觑,1174,1,1,0
259,html body text center table tr td table tr td span  ,(娱乐),1176,1,1,0
260,html body text center table tr td table tr td  ,·,1178,1,1,0
261,html body text center table tr td table tr td a  ,汽车三包:不能退换“铁律”被打破 不带出租玩,1180,1,1,0
262,html body text center table tr td table tr td span  ,(汽车),1182,1,1,0
263,html body text center table tr td table tr td  ,·,1184,1,1,0
264,html body text center table tr td table tr td a  ,精彩专题：关注北京首例个人集资盖房事件,1186,1,1,0
265,html body text center table tr td table tr td span  ,(房产),1188,0,1,0
266,html body text center table tr td table tr td a  ,返回页首,1200,1,0,0
267,html body text center table tr td table tr td  ,|,1201,1,1,0
268,html body text center table tr td table tr td a  ,关闭窗口,1204,0,1,0
269,html body text center table tr td table tr td table tr td div b  ,热点专题,1235,0,0,0
270,html body text center table tr td table tr td table tr td div a  ,聚焦第一次全国经济普查,1255,0,0,0
271,html body text center table tr td table tr td table tr td div a  ,金龙鱼进入黑名单,1275,0,0,0
272,html body text center table tr td table tr td table tr td b  ,精彩回顾,1292,0,0,0
273,html body text center table tr td table tr td table tr td a  ,讨北京老婆的成本核算,1303,1,0,0
274,html body text center table tr td table tr td table tr td a  ,白领家庭的豪华别墅梦,1311,1,1,0
275,html body text center table tr td table tr td table tr td a  ,三峡库区掀起肃贪风暴,1319,1,1,0
276,html body text center table tr td table tr td table tr td a  ,宁高宁无缝对接周明臣,1327,1,1,0
277,html body text center table tr td table tr td table tr td a  ,热钱短期不会撤离中国,1336,1,1,0
278,html body text center table tr td table tr td table tr td a  ,盖茨巴菲特联姻的幕后,1344,0,1,0
279,html body text center table tr td table tr td table tr td b  ,消费热点,1363,0,0,0
280,html body text center table tr td table tr td table tr td span a font  ,[图片搜索],1496,1,0,0
281,html body text center table tr td table tr td table tr td a font  ,林心如,1501,1,1,0
282,html body text center table tr td table tr td table tr td a font  ,言承旭,1505,1,1,0
283,html body text center table tr td table tr td table tr td a font  ,蔡琳,1510,1,1,0
284,html body text center table tr td table tr td table tr td a font  ,张娜拉,1514,1,1,0
285,html body text center table tr td table tr td table tr td a font  ,徐静蕾,1518,1,1,0
286,html body text center table tr td table tr td table tr td a font  ,赵薇,1522,1,1,0
287,html body text center table tr td table tr td table tr td a font  ,郭晶晶,1526,1,1,0
288,html body text center table tr td table tr td table tr td a font  ,胡凯莉,1530,1,1,0
289,html body text center table tr td table tr td table tr td a font  ,柯南,1534,1,1,0
290,html body text center table tr td table tr td table tr td a font  ,超人,1538,0,1,0
291,html body text center table tr td table tr td table tr td span a font  ,[MP3搜索],1556,1,0,0
292,html body text center table tr td table tr td table tr td a font  ,孙燕姿,1561,1,1,0
293,html body text center table tr td table tr td table tr td a font  ,杨臣刚,1565,1,1,0
294,html body text center table tr td table tr td table tr td a font  ,张学友,1571,1,1,0
295,html body text center table tr td table tr td table tr td a font  ,候鸟,1575,1,1,0
296,html body text center table tr td table tr td table tr td a font  ,李圣杰,1579,1,1,0
297,html body text center table tr td table tr td table tr td a font  ,周传雄,1583,1,1,0
298,html body text center table tr td table tr td table tr td a font  ,刀郎,1588,1,1,0
299,html body text center table tr td table tr td table tr td a font  ,陈奕迅,1592,1,1,0
300,html body text center table tr td table tr td table tr td a font  ,算你狠,1596,1,1,0
301,html body text center table tr td table tr td table tr td a font  ,周杰伦,1600,0,1,0
302,html body text center table tr td  ,股票报价技术由,1617,1,0,0
303,html body text center table tr td a  ,"TIBCO Software, Inc. 公司",1619,1,1,0
304,html body text center table tr td  ,提供。线图使用之历史股价和每日更新的资料由,1620,1,1,0
305,html body text center table tr td a  ,"Commodity System, Inc. (CSI)",1622,1,1,0
306,html body text center table tr td  ,提供。股票报价资料由,1623,1,1,0
307,html body text center table tr td a  ,路透社,1625,1,1,0
308,html body text center table tr td  ,提供。,1626,1,1,0
309,html body text center table tr td  ,网页上所提供的线上交易券商连结与雅虎没有关连．如果你想利用这些线上交易服务，你必须向个别券商注册以取得帐号．雅虎仅提供连结到这些线上券商以方便读者使用．雅虎并不是证券交易商，也不推荐任何券商的服务或为任何一家券商背书．只有你所选择的券商才对提供你应有的服务负责．雅虎并不为你使用任何券商服务而造成的损失或损害而负任何责任．请读者审慎选择．,1628,1,1,0
310,html body text center table tr td  ,网站上所有的资料或讯息仅作为参考之用，并不是任何投资建议·雅虎或其他资料提供伙伴(如路透社，CSI 和 Finet Online)并不为资料内容错误、更新延误或读者的投资行为而负任何责任·,1630,0,1,0
311,html body text center div table tr td  ,Copyright © 2004 Yahoo! Holdings (Hong Kong) Limited. 版权所有 不得转载,1641,1,0,0
312,html body text center div table tr td a  ,电子公告发布声明,1645,1,1,0
313,html body text center div table tr td  ,-,1646,1,1,0
314,html body text center div table tr td a  ,雅虎ICP经营许可证,1648,1,1,0
315,html body text center div table tr td  ,-,1649,1,1,0
316,html body text center div table tr td a  ,人大关于维护互联网安全的决定,1651,1,1,0
317,html body text center div table tr td a  ,隐私权政策,1655,1,1,0
318,html body text center div table tr td  ,-,1656,1,1,0
319,html body text center div table tr td a  ,免责条款,1658,1,1,0
320,html body text center div table tr td  ,-,1659,1,1,0
321,html body text center div table tr td a  ,批评或建议,1661,1,1,0
322,html body text center div table tr td  ,-,1662,1,1,0
323,html body text center div table tr td a  ,帮助中心,1664,0,1,0
